Date,Price,Monthly Return
2021-01-31,500.164,
2021-02-28,500.164,0.0
2021-03-31,500.0,-0.00032789245127595734
2021-04-30,500.0,0.0
2021-05-31,500.0,0.0
2021-06-30,500.0,0.0
2021-07-31,500.089,0.00017800000000001148
2021-08-31,500.0,-0.000177968321638744
2021-09-30,500.0,0.0
2021-10-31,500.189,0.00037799999999998946
2021-11-30,500.0,-0.000377857169989837
2021-12-31,500.0,0.0
2022-01-31,500.0,0.0
2022-02-28,500.0,0.0
2022-03-31,500.0,0.0
2022-04-30,500.151,0.00030200000000002447
2022-05-31,500.0,-0.0003019088235353129
2022-06-30,500.0,0.0
2022-07-31,500.349,0.0006980000000000874
2022-08-31,500.0,-0.0006975131358312181
2022-09-30,500.0,0.0
2022-10-31,500.0,0.0
2022-11-30,503.986,0.00797200000000009
2022-12-31,500.626,-0.006666851856996003
2023-01-31,506.821,0.01237450711708954
2023-02-28,502.52,-0.00848623083889588
2023-03-31,501.007,-0.003010825439783482
2023-04-30,503.03,0.004037867734382861
2023-05-31,501.585,-0.002872592091922921
2023-06-30,502.148,0.0011224418593061003
2023-07-31,505.107,0.005892685025131961
2023-08-31,504.092,-0.002009475220101975
2023-09-30,504.63,0.0010672654991550345
2023-10-31,505.492,0.0017081822325268892
2023-11-30,504.083,-0.002787383380943753
2023-12-31,504.909,0.0016386190369441778
2024-01-31,505.726,0.001618113363001994
2024-02-29,503.951,-0.0035098057050655385
2024-03-31,504.8,0.0016846875985958576
2024-04-30,503.436,-0.0027020602218701395
2024-05-31,504.367,0.0018492916676600135
2024-06-30,503.79,-0.0011440082321008127
2024-07-31,512.048,0.01639175053097519
2024-08-31,519.801,0.015141158641377439
2024-09-30,526.8,0.01346476824784859
2024-10-31,535.073,0.015704252088079018
2024-11-30,540.94,0.010964859000547778
2024-12-31,546.882,0.010984582393610998
2025-01-31,551.987,0.009334737658215131
2025-02-28,552.532,0.0009873420932016153
